,Duration (ms),Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Time_Signature
1689,271200,0.389,0.322,2,-8.933,1,0.0355,0.613,0.000534,0.093,0.453,86.929,271200,4
1690,194303,0.592,0.287,2,-11.496,1,0.0632,0.832,0.000128,0.104,0.238,149.746,194303,3
1691,232691,0.714,0.454,0,-8.899,0,0.166,0.618,0,0.0586,0.81,175.537,232691,3
1692,122200,0.699,0.982,6,-3.515,0,0.0764,0.00131,0.066,0.0733,0.0742,145.04,121345,4
1693,167142,0.63,0.91,10,-2.681,0,0.058,0.0231,0.00000191,0.125,0.525,123.017,167142,4
1694,203386,0.698,0.869,6,-3.294,1,0.0467,0.0223,0,0.121,0.715,125.007,203387,4
1695,136614,0.764,0.672,7,-5.947,0,0.0293,0.072,0.00000332,0.0806,0.789,129.049,136614,4
1696,138800,0.765,0.675,1,-5.687,1,0.0402,0.0585,0.00000151,0.0703,0.886,100.939,138800,4
1697,165906,0.763,0.923,9,-3.108,0,0.191,0.103,0,0.105,0.934,121.074,165907,4
1698,134310,0.746,0.886,9,-4.696,1,0.0568,0.013,0,0.14,0.598,126.032,133356,4
1699,106506,0.31,0.0873,3,-11.769,1,0.0365,0.895,0,0.113,0.289,124.674,106507,5
1700,264600,0.581,0.651,7,-5.617,1,0.0392,0.143,0.0000105,0.107,0.146,151.959,264600,4
1701,176298,0.656,0.705,5,-4.262,0,0.0908,0.166,0,0.202,0.53,172.003,176298,4
1702,166081,0.838,0.729,9,-3.294,1,0.034,0.292,0.00000128,0.0837,0.907,130.068,166081,4
1703,161247,0.649,0.478,0,-8.834,1,0.156,0.658,0,0.131,0.468,139.859,161247,4
1704,149120,0.678,0.793,7,-4.479,1,0.0318,0.00154,0.205,0.0649,0.913,140.013,149120,4
1705,184665,0.614,0.647,0,-4.681,0,0.0524,0.0687,0,0.104,0.368,163.862,184665,4
1706,204906,0.623,0.624,1,-5.469,1,0.0595,0.0941,0,0.119,0.347,180.016,204907,4
1707,184460,0.624,0.785,8,-3.337,1,0.0498,0.0629,0,0.135,0.593,163.929,184460,4
1708,194869,0.411,0.243,0,-10.45,1,0.0313,0.925,0.0000185,0.126,0.282,167.357,194870,4
1709,225600,0.714,0.708,10,-6.286,0,0.0483,0.0891,0.0471,0.116,0.601,94.478,225600,4
1710,332413,0.481,0.925,8,-3.787,1,0.0717,0.00195,0.000315,0.302,0.577,160.959,332413,4
1711,177173,0.572,0.833,8,-5.291,0,0.0754,0.014,0.0000577,0.129,0.588,158.104,177173,4
1712,221000,0.718,0.772,5,-5.155,0,0.0529,0.298,0,0.337,0.843,95.917,221000,4
1713,204133,0.709,0.42,6,-7.643,0,0.166,0.289,0.000196,0.132,0.587,152.161,204133,4
1714,206465,0.532,0.486,6,-9.724,0,0.0472,0.763,0.00000118,0.16,0.446,84.803,206465,4
1715,227560,0.635,0.709,10,-6.195,0,0.0482,0.246,0.0000524,0.124,0.191,80.426,227560,4
1716,180154,0.689,0.77,6,-5.646,1,0.0484,0.0409,0.184,0.113,0.162,140.076,180155,4
1717,136727,0.571,0.85,4,-2.603,1,0.0947,0.0302,0.00000158,0.129,0.28,165.047,136727,4
1718,140011,0.8,0.66,0,-4.903,1,0.158,0.158,0.02,0.14,0.634,117.923,140012,4
1719,186594,0.927,0.573,8,-5.804,1,0.0491,0.0339,0.000179,0.1,0.767,114.994,186595,4
1720,168053,0.788,0.945,9,-5.091,1,0.0599,0.223,0.00000297,0.115,0.466,128.036,168053,4
1721,187457,0.735,0.74,0,-3.837,0,0.0519,0.0967,0,0.101,0.541,141.95,187458,4
1722,185120,0.687,0.523,3,-6.702,0,0.0412,0.0776,0,0.134,0.148,136.993,185120,4
1723,133509,0.759,0.582,9,-7.414,0,0.331,0.5,0.00000905,0.197,0.484,150.772,133510,4
1724,194760,0.725,0.569,6,-7.518,0,0.118,0.408,0.00172,0.0893,0.42,135.98,194760,4
1725,212352,0.526,0.834,6,-6.259,0,0.115,0.00436,0,0.0636,0.429,169.762,212352,4
1726,183473,0.385,0.265,6,-9.02,0,0.0809,0.291,0,0.135,0.285,82.744,183473,4
1727,215759,0.77,0.636,11,-6.724,0,0.131,0.169,0,0.0676,0.492,105.93,215760,4
1728,201813,0.622,0.919,11,-4.088,1,0.0651,0.0163,0.00000687,0.523,0.81,107.06,201813,4
1729,222506,0.529,0.87,8,-3.32,0,0.327,0.0529,0,0.0946,0.36,182.1,222507,4
1730,205560,0.617,0.839,0,-2.849,0,0.0655,0.0286,0,0.19,0.741,128.91,205560,4
1731,273026,0.387,0.759,6,-5.933,0,0.0295,0.00135,0.00198,0.106,0.381,84.744,273027,4
1732,181293,0.446,0.811,1,-3.075,1,0.0417,0.0175,0.0106,0.158,0.678,175.716,181293,4
1733,220826,0.572,0.853,9,-2.114,1,0.0351,0.0982,0.00000725,0.131,0.572,150.03,220827,4
1734,236333,0.823,0.487,10,-8.416,0,0.347,0.086,0.0000285,0.172,0.172,96.997,236333,4
1735,177773,0.465,0.446,10,-8.336,0,0.0433,0.102,0,0.321,0.131,121.801,177773,4
1736,229413,0.758,0.413,2,-6.239,0,0.0464,0.321,0,0.117,0.599,85.46,229413,3
1737,152813,0.766,0.856,2,-3.886,0,0.0651,0.0288,0.00215,0.0703,0.443,128.105,152813,4
1738,215826,0.649,0.743,11,-6.042,0,0.0679,0.0342,0,0.0855,0.344,106.915,215827,4
1739,223488,0.862,0.631,7,-4.746,1,0.0515,0.291,0.000209,0.123,0.841,128.978,223488,4
1740,198053,0.648,0.752,7,-4.13,1,0.133,0.315,0,0.201,0.405,178.24,198053,4
1741,183428,0.442,0.579,5,-6.484,1,0.145,0.489,0.00000104,0.126,0.546,83.336,183428,4
1742,219586,0.322,0.462,9,-9.041,0,0.0454,0.73,0.00000226,0.138,0.248,177.506,219587,3
1743,177400,0.563,0.755,5,-4.504,1,0.0253,0.0134,0,0.399,0.811,92.988,177400,4
1744,216933,0.596,0.576,10,-7.956,1,0.039,0.379,0.0859,0.107,0.494,160.183,216933,4
1745,252760,0.269,0.764,7,-3.735,1,0.0534,0.132,0,0.0723,0.15,181.299,252760,4
1746,220960,0.557,0.496,10,-7.184,1,0.0332,0.208,0.00824,0.147,0.248,84.912,220960,4
1747,169127,0.731,0.484,0,-5.579,1,0.0354,0.73,0.00000301,0.326,0.35,92.043,169128,4
1748,218072,0.512,0.511,7,-4.412,0,0.324,0.537,0,0.115,0.651,88.816,218073,4
1749,224880,0.5,0.638,6,-4.007,0,0.0756,0.66,0,0.366,0.698,81.145,224880,4
1750,181000,0.752,0.774,8,-4.379,1,0.0532,0.142,0.0000083,0.0993,0.625,113.935,181000,4
1751,228620,0.631,0.379,5,-12.662,0,0.0451,0.888,0.918,0.0947,0.156,113.79,252988,4
1752,169910,0.791,0.738,0,-5.197,1,0.0732,0.406,0.00826,0.159,0.666,123.927,169911,4
1753,177813,0.604,0.692,11,-7.658,1,0.0569,0.394,0.0000273,0.182,0.59,123.982,177813,4
1754,264000,0.36,0.857,2,-3.564,1,0.0715,0.0729,0,0.067,0.225,74.978,264000,4
1755,218358,0.676,0.786,1,-4.529,1,0.0478,0.197,0,0.0943,0.483,125.983,218359,4
1756,171954,0.636,0.936,7,-2.65,0,0.0729,0.177,0,0.0879,0.415,124.034,171955,4
1757,178520,0.626,0.382,3,-8.628,1,0.0383,0.796,0,0.188,0.508,118.743,178520,4
1758,208106,0.724,0.733,11,-5.539,0,0.0382,0.0249,0.000318,0.127,0.672,125.993,208107,4
1759,261893,0.545,0.762,2,-4.964,1,0.0305,0.0616,0,0.69,0.701,98.069,261893,4
1760,213373,0.644,0.661,4,-6.161,1,0.0332,0.144,0.00000154,0.177,0.55,82.022,213373,4
1761,210600,0.706,0.884,10,-3.767,1,0.0435,0.292,0,0.344,0.506,90.036,210600,4
1762,189363,0.564,0.89,5,-4.286,1,0.107,0.0918,0,0.0819,0.636,180.112,189363,4
1763,174200,0.803,0.705,10,-5.316,1,0.0624,0.107,0.0000036,0.147,0.49,90.995,174200,4
1764,186836,0.706,0.536,10,-9.026,1,0.0325,0.797,0.0000178,0.068,0.0712,107.905,186836,4
1765,382613,0.65,0.28,4,-7.442,1,0.0305,0.495,0.00000355,0.106,0.103,119.939,382613,3
1766,224281,0.743,0.55,6,-9.087,0,0.0474,0.271,0.101,0.115,0.0998,99.996,224281,4
1767,232838,0.784,0.632,10,-6.083,0,0.347,0.156,0,0.605,0.746,124.603,232839,4
1768,60000,0.756,0.358,10,-6.297,0,0.0588,0.829,0.0000162,0.131,0.509,110.093,60000,4
1769,190093,0.596,0.88,5,-2.697,1,0.0396,0.0391,0,0.0757,0.562,124.048,190093,4
1770,190093,0.596,0.88,5,-2.697,1,0.0396,0.0391,0,0.0757,0.562,124.048,190093,4
1771,190093,0.596,0.88,5,-2.697,1,0.0396,0.0391,0,0.0757,0.562,124.048,190093,4
1772,190093,0.596,0.88,5,-2.697,1,0.0396,0.0391,0,0.0757,0.562,124.048,190093,4
1773,149163,0.566,0.689,11,-5.326,0,0.119,0.0914,0,0.0991,0.337,140.163,149163,4
1774,162666,0.506,0.666,9,-4.999,1,0.372,0.014,0,0.0271,0.69,81.749,162667,4
1775,240946,0.793,0.588,9,-5.248,0,0.0353,0.464,0,0.105,0.601,93.004,240947,4
1776,188598,0.702,0.758,9,-4.405,1,0.278,0.14,0,0.111,0.837,167.915,188598,4
1777,232655,0.46,0.463,2,-6.798,1,0.0769,0.645,0,0.13,0.17,79.719,232656,4
1778,162760,0.513,0.741,9,-4.066,0,0.0442,0.172,0,0.0894,0.295,78.022,162760,4
1779,180065,0.634,0.778,9,-4.135,1,0.0809,0.0189,0,0.291,0.462,155.982,180066,4
1780,277694,0.298,0.295,2,-8.789,1,0.0318,0.869,0,0.111,0.199,171.361,277694,4
1781,228240,0.648,0.908,4,-4.251,0,0.108,0.0113,0,0.374,0.793,131.147,228240,4
1782,188780,0.739,0.522,1,-10.876,1,0.0355,0.0174,0.00608,0.199,0.214,110,188781,4
1783,225525,0.565,0.771,1,-5.22,1,0.213,0.00464,0,0.0568,0.573,168.385,225526,4
1784,210967,0.438,0.533,8,-9.128,1,0.0414,0.514,0.204,0.156,0.215,124.217,209048,4
1785,169503,0.645,0.889,5,-4.333,1,0.0394,0.06,0.000241,0.305,0.175,123.057,169504,4
1786,209933,0.578,0.447,4,-7.575,1,0.0326,0.0233,0,0.126,0.361,137.946,209933,4
1787,192613,0.836,0.681,2,-3.793,0,0.0434,0.285,0,0.0729,0.854,81.554,192613,4
1788,200706,0.909,0.785,5,-3.648,0,0.0637,0.248,0.00000355,0.228,0.903,96.984,200707,4
1789,185240,0.663,0.874,0,-3.783,1,0.0506,0.147,0,0.367,0.554,91.85,185240,4
1790,133226,0.587,0.873,2,-4.395,1,0.0693,0.11,0.00339,0.236,0.52,169.971,133227,4
1791,185850,0.611,0.744,4,-6.845,1,0.0654,0.026,0,0.176,0.705,105.882,185851,4
1792,216026,0.676,0.362,4,-9.492,0,0.0323,0.727,0.000249,0.168,0.733,94.965,216027,4
1793,257426,0.529,0.659,7,-5.318,1,0.0629,0.0232,0,0.114,0.36,138.196,257427,4
1794,223093,0.559,0.56,8,-7.508,0,0.0375,0.264,0,0.112,0.425,79.016,223093,4
1795,60000,0.941,0.651,0,-8.179,1,0.109,0.215,0.0000121,0.121,0.379,109.908,60000,4
1796,189200,0.745,0.728,7,-4.686,1,0.034,0.0183,0.0000015,0.14,0.625,124.016,189200,4
1797,173365,0.846,0.434,5,-7.118,1,0.118,0.642,0,0.197,0.681,132.899,173366,4
1798,166613,0.594,0.842,4,-6.987,0,0.0379,0.449,0.022,0.145,0.667,168,166613,4
1799,166981,0.746,0.705,6,-5.615,0,0.0518,0.0133,0,0.22,0.97,136.916,166982,4
1800,151680,0.566,0.704,11,-8.003,0,0.0752,0.0461,0.0000325,0.731,0.429,124.933,151680,4
1801,173893,0.511,0.363,8,-9.164,0,0.0477,0.847,0,0.34,0.344,86.617,173893,4
1802,149668,0.552,0.591,1,-4.717,0,0.102,0.0192,0,0.0877,0.706,87.222,149668,4
1803,205791,0.811,0.447,4,-6.55,1,0.0414,0.636,0,0.462,0.694,99.995,205792,4
1804,225687,0.437,0.802,2,-5.063,1,0.111,0.0168,0,0.086,0.704,178.137,225688,4
1805,228760,0.666,0.545,1,-8.031,0,0.0354,0.686,0.015,0.117,0.378,86.385,228760,4
1806,221092,0.762,0.572,7,-6.533,0,0.0355,0.138,0.00222,0.106,0.504,106.014,221092,4
1807,205000,0.422,0.377,1,-6.7,0,0.0376,0.315,0,0.107,0.227,128.441,205000,3
1808,163133,0.934,0.291,1,-11.959,1,0.0991,0.51,0.0264,0.105,0.652,100.06,163133,4
1809,205792,0.659,0.804,0,-5.735,1,0.0381,0.00463,0,0.178,0.506,120.041,205793,4
1810,175435,0.733,0.886,2,-1.856,0,0.0426,0.0481,0.00000181,0.191,0.696,126.031,175435,4
1811,218480,0.734,0.921,6,-1.936,0,0.0865,0.0332,0,0.197,0.65,120.057,218480,4
1812,198260,0.668,0.683,7,-7.15,0,0.0626,0.0152,0.000816,0.449,0.466,97.021,198261,4
1813,137973,0.706,0.78,8,-5.356,0,0.154,0.183,0.00013,0.0984,0.343,142.009,137973,4
1814,242922,0.635,0.619,9,-7.22,0,0.0474,0.052,0.00016,0.118,0.277,87.984,241928,4
1815,250093,0.445,0.34,0,-7.942,0,0.0518,0.698,0,0.138,0.177,116.826,250093,3
1816,60000,0.702,0.499,4,-6.828,0,0.149,0.692,0.0000033,0.16,0.228,167.079,60000,4
1817,512466,0.178,0.377,6,-8.037,1,0.0358,0.368,0,0.0883,0.146,42.979,512467,3
1818,391413,0.194,0.569,8,-6.083,1,0.0394,0.146,0,0.329,0.117,156.063,391413,3
1819,187533,0.576,0.619,2,-7.246,1,0.0383,0.559,0.00000212,0.127,0.35,159.971,187533,4
1820,179929,0.693,0.604,11,-5.279,1,0.0427,0.0668,0,0.114,0.651,75.014,179930,4
1821,160578,0.719,0.803,5,-4.714,0,0.135,0.0364,0,0.147,0.719,115.925,160578,4
1822,218248,0.574,0.764,1,-5.286,1,0.0344,0.104,0.00000494,0.107,0.621,105.822,218249,4
1823,251200,0.576,0.515,6,-6.178,1,0.0295,0.0788,0,0.118,0.407,95.406,251200,3
1824,60000,0.893,0.61,4,-5.691,0,0.0488,0.0227,0.00744,0.102,0.778,136.64,60000,4
1825,60000,0.832,0.794,6,-5.023,1,0.0388,0.504,0.00111,0.0901,0.91,139.982,60000,4
1826,173159,0.748,0.896,1,-4.396,1,0.125,0.314,0.0000726,0.36,0.559,125.021,173160,4
1827,205026,0.485,0.91,9,-2.096,1,0.0977,0.113,0,0.138,0.649,124.18,205027,4
1828,186804,0.547,0.795,8,-3.721,1,0.0489,0.145,0,0.111,0.723,118.115,186805,4
1829,169012,0.482,0.945,8,-6.276,1,0.054,0.000712,0.00000207,0.847,0.473,111.074,169013,4
1830,165533,0.856,0.718,0,-5.647,1,0.0488,0.038,0,0.0697,0.829,122.019,165533,4
1831,237262,0.722,0.721,5,-6.423,1,0.0453,0.111,0.00000347,0.269,0.761,107.923,237262,4
1832,332200,0.428,0.712,3,-6.497,1,0.0328,0.00714,0,0.167,0.26,150.019,332200,4
1833,185694,0.917,0.62,1,-4.95,1,0.0569,0.262,0,0.114,0.457,106.035,185694,4
1834,215160,0.654,0.872,1,-3.824,1,0.11,0.0411,0,0.0808,0.612,130.023,215160,4
1835,210904,0.443,0.3,5,-11.082,1,0.0346,0.788,0,0.111,0.163,125.327,210905,4
1836,203992,0.767,0.631,1,-6.762,1,0.0541,0.0997,0,0.119,0.541,100.968,203992,4
1837,187282,0.571,0.705,5,-6.551,0,0.0786,0.684,0.0000247,0.11,0.735,159.973,187283,4
1838,239324,0.826,0.365,1,-7.024,1,0.0412,0.849,0.0000038,0.186,0.802,85.244,239324,4
1839,202906,0.579,0.738,3,-5.711,1,0.0541,0.0826,0.00000156,0.232,0.431,124.022,202907,4
1840,223455,0.594,0.63,7,-6.146,1,0.146,0.143,0,0.352,0.44,185.976,223456,4
1841,189520,0.638,0.884,6,-4.068,0,0.049,0.00918,0.000337,0.139,0.541,130.032,189520,4
1842,149589,0.792,0.718,5,-5.032,0,0.0503,0.0917,0.0243,0.0774,0.522,132.06,149589,4
1843,222286,0.64,0.774,0,-5.16,0,0.0434,0.129,0,0.0892,0.641,124.966,222287,4
1844,230016,0.654,0.729,8,-7.502,1,0.069,0.0576,0,0.202,0.611,121.01,230017,4
1845,203675,0.594,0.75,11,-3.693,0,0.0625,0.00367,0,0.166,0.328,142.023,203676,4
1846,179689,0.645,0.753,5,-4.929,0,0.122,0.00613,0,0.0685,0.498,115.792,179689,4
1847,144911,0.654,0.505,7,-6.417,0,0.0461,0.547,0,0.17,0.418,129.941,144912,4
1848,160869,0.602,0.831,0,-5.462,1,0.136,0.0288,0,0.477,0.401,138.09,160870,4
1849,203907,0.676,0.926,0,-2.244,0,0.0425,0.0305,0.000658,0.0771,0.818,124.019,203908,4
1850,233519,0.627,0.839,6,-4.688,0,0.0989,0.00721,0.0000224,0.712,0.747,184.073,233520,4
1851,123428,0.656,0.861,1,-2.695,0,0.0523,0.208,0.00000284,0.119,0.695,105.057,123429,4
1852,167374,0.616,0.795,1,-5.837,1,0.0429,0.00344,0.00000217,0.432,0.333,124.048,167375,4
1853,214366,0.762,0.864,11,-3.885,0,0.0916,0.108,0.00000145,0.0588,0.644,104.95,214367,4
1854,216173,0.484,0.812,10,-4.743,1,0.138,0.0322,0,0.18,0.308,109.452,216173,5
1855,209866,0.521,0.754,5,-4.144,1,0.0634,0.0366,0,0.239,0.353,125.876,209867,4
1856,213229,0.701,0.869,7,-5.397,1,0.044,0.0343,0.00451,0.0492,0.543,105.01,213230,4
1857,186482,0.699,0.855,11,-2.728,1,0.0528,0.0721,0,0.0671,0.726,124.947,186482,4
1858,155853,0.674,0.939,1,-3.565,1,0.0446,0.00635,0,0.0624,0.614,126.909,155853,4
1859,231360,0.671,0.691,7,-6.627,1,0.0529,0.00816,0,0.131,0.381,94.984,231361,4
1860,186042,0.688,0.425,11,-6.394,0,0.0851,0.146,0,0.447,0.211,139.794,186042,4
1861,209759,0.732,0.569,11,-8.109,0,0.0372,0.0557,0,0.113,0.383,107.954,209759,4
1862,128606,0.764,0.256,11,-9.934,1,0.0392,0.741,0,0.262,0.565,114.062,128606,4
1863,229888,0.614,0.895,3,-3.554,1,0.128,0.0151,0,0.0692,0.338,136.041,229888,4
1864,200234,0.696,0.64,6,-6.876,0,0.0397,0.00229,0.000462,0.162,0.287,90.047,200235,4
1865,207145,0.639,0.931,11,-1.73,1,0.0708,0.46,0,0.0942,0.471,126.084,207146,4
1866,195013,0.715,0.357,0,-9.001,1,0.0558,0.418,0.00000166,0.114,0.388,119.902,195013,4
1867,150440,0.603,0.865,3,-5.6,1,0.0508,0.188,0.0000443,0.126,0.693,130.988,150441,4
1868,177680,0.914,0.643,8,-6.543,1,0.0796,0.201,0.000334,0.0885,0.913,110.026,177680,4
1869,229267,0.698,0.316,3,-8.488,1,0.0493,0.622,0,0.118,0.546,84.098,229267,4
1870,231293,0.613,0.889,4,-3.641,1,0.055,0.0192,0,0.0937,0.335,131.936,231293,4
1871,205724,0.64,0.871,0,-3.926,1,0.0424,0.00333,0.00000273,0.213,0.516,130.003,205725,4
1872,200171,0.233,0.406,2,-6.803,0,0.0323,0.797,0,0.107,0.0692,88.097,200171,5
1873,208022,0.601,0.674,7,-5.638,1,0.125,0.0561,0,0.117,0.596,180.055,208022,4
